"","ID","COUNT","MONTH","DATE","TIME","TYPE","COUNT_DAY","SESSION","LATITUDE","LONGITUDE","SPECIES","NUMBER","coords.x1","coords.x2"
"2028",38060,2016,"October","10/21/2016","10:00:03 AM","Helicopter",4,11,-18.9634,34.5482,"Waterbuck",1,662999.22942638,7902506.48507179
"2029",38061,2016,"October","10/21/2016","10:00:04 AM","Helicopter",4,11,-18.9631,34.5479,"Waterbuck",2,662967.929978546,7902539.96634029
"2030",38062,2016,"October","10/21/2016","10:00:08 AM","Helicopter",4,11,-18.9626,34.5473,"Warthog",5,662905.233590793,7902595.86075082
"2031",38063,2016,"October","10/21/2016","10:00:12 AM","Helicopter",4,11,-18.9621,34.5463,"Baboon troop",1,662800.415163696,7902652.1244459
"2032",38064,2016,"October","10/21/2016","10:00:15 AM","Helicopter",4,11,-18.9618,34.5458,"Warthog",14,662748.05425064,7902685.79001893
"2033",38065,2016,"October","10/21/2016","10:00:17 AM","Helicopter",4,11,-18.9617,34.5456,"Warthog",1,662727.090426362,7902697.0426162
"2034",38066,2016,"October","10/21/2016","10:00:26 AM","Helicopter",4,11,-18.9608,34.5439,"Warthog",1,662548.945412484,7902798.22261777
"2035",38067,2016,"October","10/21/2016","10:00:57 AM","Helicopter",4,11,-18.9609,34.5431,"Waterbuck",1,662464.604647629,7902787.89227414
"2036",38068,2016,"October","10/21/2016","10:01:01 AM","Helicopter",4,11,-18.9603,34.5425,"Waterbuck",31,662402.002818289,7902854.85271369
"2037",38069,2016,"October","10/21/2016","10:01:05 AM","Helicopter",4,11,-18.9597,34.5422,"Warthog",1,662370.992180878,7902921.53658673
"2038",38070,2016,"October","10/21/2016","10:01:09 AM","Helicopter",4,11,-18.959,34.5416,"Warthog",3,662308.486319871,7902999.56455556
"2039",38071,2016,"October","10/21/2016","10:01:09 AM","Helicopter",4,11,-18.9589,34.5414,"Waterbuck",2,662287.521898922,7903010.81660695
"2040",38072,2016,"October","10/21/2016","10:01:15 AM","Helicopter",4,11,-18.9583,34.5403,"Bushbuck",2,662172.265498256,7903078.23638356
"2041",38073,2016,"October","10/21/2016","10:01:20 AM","Helicopter",4,11,-18.9579,34.5387,"Common reedbuck",1,662004.161811492,7903123.97914184
"2042",38074,2016,"October","10/21/2016","10:01:21 AM","Helicopter",4,11,-18.9578,34.5385,"Warthog",1,661983.197087406,7903135.23082419
"2043",38075,2016,"October","10/21/2016","10:01:25 AM","Helicopter",4,11,-18.9576,34.5377,"Bushbuck",1,661899.144906979,7903158.10150809
"2044",38076,2016,"October","10/21/2016","10:01:46 AM","Helicopter",4,11,-18.9551,34.5326,"Bushbuck",1,661364.486431224,7903439.47422834
"2045",38077,2016,"October","10/21/2016","10:02:04 AM","Helicopter",4,11,-18.9526,34.5284,"Warthog",1,660924.591106612,7903720.0091805
"2046",38078,2016,"October","10/21/2016","10:02:22 AM","Helicopter",4,11,-18.952,34.529,"Buffalo",4,660988.352463893,7903785.86862659
"2047",38079,2016,"October","10/21/2016","10:02:43 AM","Helicopter",4,11,-18.9514,34.5262,"Common reedbuck",2,660694.059743558,7903854.82956084
"2048",38080,2016,"October","10/21/2016","10:02:53 AM","Helicopter",4,11,-18.9497,34.5237,"Buffalo",9,660432.409982968,7904045.25889625
"2049",38081,2016,"October","10/21/2016","10:02:58 AM","Helicopter",4,11,-18.9492,34.5227,"Warthog",1,660327.576643303,7904101.50739588
"2050",38082,2016,"October","10/21/2016","10:03:21 AM","Helicopter",4,11,-18.9465,34.5171,"Common reedbuck",1,659740.403652872,7904405.419348
"2051",38083,2016,"October","10/21/2016","10:03:35 AM","Helicopter",4,11,-18.9436,34.5184,"Warthog",2,659880.072552503,7904725.20780416
"2052",38084,2016,"October","10/21/2016","10:03:45 AM","Helicopter",4,11,-18.9439,34.5206,"Waterbuck",3,660111.478810973,7904690.00915258
"2053",38085,2016,"October","10/21/2016","10:03:58 AM","Helicopter",4,11,-18.9457,34.5235,"Buffalo",6,660415.171042574,7904488.15383261
"2054",38086,2016,"October","10/21/2016","10:04:23 AM","Helicopter",4,11,-18.9484,34.5297,"Common reedbuck",2,661065.524749402,7904183.67214579
"2055",38087,2016,"October","10/21/2016","10:04:25 AM","Helicopter",4,11,-18.9487,34.5305,"Warthog",1,661149.486372643,7904149.737821
"2056",38088,2016,"October","10/21/2016","10:04:43 AM","Helicopter",4,11,-18.951,34.5348,"Warthog",1,661600.113181435,7903891.24227791
"2057",38089,2016,"October","10/21/2016","10:04:46 AM","Helicopter",4,11,-18.9513,34.5353,"Warthog",2,661652.479504649,7903857.58038784
"2058",38090,2016,"October","10/21/2016","10:04:54 AM","Helicopter",4,11,-18.9524,34.5372,"Waterbuck",5,661851.508449285,7903734.09087585
"2059",38091,2016,"October","10/21/2016","10:04:55 AM","Helicopter",4,11,-18.9525,34.5374,"Warthog",2,661872.473949955,7903722.83940475
"2074",38106,2016,"October","10/21/2016","10:06:22 AM","Helicopter",4,11,-18.9596,34.5486,"Duiker red",1,663045.045399508,7902926.69693475
"2076",38108,2016,"October","10/21/2016","10:06:50 AM","Helicopter",4,11,-18.959,34.5501,"Waterbuck",11,663203.588024239,7902991.71649178
"2077",38109,2016,"October","10/21/2016","10:06:55 AM","Helicopter",4,11,-18.9596,34.5512,"Bushbuck",1,663318.840649728,7902924.28998969
"2078",38110,2016,"October","10/21/2016","10:06:57 AM","Helicopter",4,11,-18.9597,34.5514,"Waterbuck",3,663339.804440599,7902913.03671922
"2079",38111,2016,"October","10/21/2016","10:07:00 AM","Helicopter",4,11,-18.9603,34.5523,"Waterbuck",1,663433.995022819,7902845.79474745
"2080",38112,2016,"October","10/21/2016","10:07:02 AM","Helicopter",4,11,-18.9604,34.5525,"Bushbuck",1,663454.958661801,7902834.54133427
"2081",38113,2016,"October","10/21/2016","10:07:03 AM","Helicopter",4,11,-18.9607,34.5529,"Bushbuck",1,663496.788375091,7902800.96647004
"2082",38114,2016,"October","10/21/2016","10:07:04 AM","Helicopter",4,11,-18.9608,34.5531,"Waterbuck",5,663517.751928848,7902789.71297884
"2083",38115,2016,"October","10/21/2016","10:07:05 AM","Helicopter",4,11,-18.9608,34.5531,"Waterbuck",12,663517.751928848,7902789.71297884
"2084",38116,2016,"October","10/21/2016","10:07:12 AM","Helicopter",4,11,-18.9617,34.5546,"Waterbuck",13,663674.831409028,7902688.70902241
"2085",38117,2016,"October","10/21/2016","10:07:14 AM","Helicopter",4,11,-18.9621,34.5553,"Bushbuck",1,663748.154132541,7902643.78693523
"2119",38158,2016,"October","10/21/2016","10:20:48 AM","Helicopter",4,11,-18.946,34.5351,"Bushbuck",2,661636.522096911,7904444.36102745
"2120",38159,2016,"October","10/21/2016","10:21:02 AM","Helicopter",4,11,-18.9444,34.5322,"Warthog",4,661332.650016403,7904624.10162989
"2121",38160,2016,"October","10/21/2016","10:21:08 AM","Helicopter",4,11,-18.9438,34.5309,"Bushbuck",2,661196.317088315,7904691.69713786
"2122",38161,2016,"October","10/21/2016","10:21:12 AM","Helicopter",4,11,-18.9442,34.5303,"Warthog",3,661132.744105468,7904647.97387792
"2123",38162,2016,"October","10/21/2016","10:21:36 AM","Helicopter",4,11,-18.944,34.5322,"Waterbuck",17,661333.034460502,7904668.37305809
"2124",38163,2016,"October","10/21/2016","10:21:54 AM","Helicopter",4,11,-18.9448,34.5321,"Waterbuck",5,661321.734117896,7904579.92165267
"2125",38164,2016,"October","10/21/2016","10:22:02 AM","Helicopter",4,11,-18.9433,34.5328,"Warthog",3,661396.896471598,7904745.29924816
"2126",38165,2016,"October","10/21/2016","10:22:11 AM","Helicopter",4,11,-18.9418,34.5342,"Waterbuck",2,661545.781543949,7904910.03581823
"2127",38166,2016,"October","10/21/2016","10:22:14 AM","Helicopter",4,11,-18.9416,34.5349,"Bushbuck",1,661619.695590843,7904931.53046224
"2128",38167,2016,"October","10/21/2016","10:22:28 AM","Helicopter",4,11,-18.9429,34.5385,"Waterbuck",1,661997.581080231,7904784.34639963
"2193",38307,2016,"October","10/21/2016","11:56:38 AM","Helicopter",4,11,-18.9562,34.4143,"Elephant",3,648905.838311689,7903421.82049795
"2194",38523,2016,"October","10/22/2016","06:08:26 AM","Helicopter",5,13,-18.9278,34.3875,"Common reedbuck",4,646108.446614651,7906587.34977746
"2195",38524,2016,"October","10/22/2016","06:08:29 AM","Helicopter",5,13,-18.9276,34.387,"Waterbuck",3,646055.960587082,7906609.89798269
"2196",38525,2016,"October","10/22/2016","06:08:32 AM","Helicopter",5,13,-18.9274,34.3863,"Impala",1,645982.410448676,7906632.61139185
"2197",38526,2016,"October","10/22/2016","06:08:40 AM","Helicopter",5,13,-18.9265,34.3846,"Warthog",1,645804.147479441,7906733.62134575
"2198",38527,2016,"October","10/22/2016","06:09:01 AM","Helicopter",5,13,-18.9237,34.3797,"Hartebeest",1,645290.498296297,7907047.54283954
"2199",38528,2016,"October","10/22/2016","06:09:05 AM","Helicopter",5,13,-18.9232,34.3787,"Impala",14,645185.608178793,7907103.70138657
"2200",38529,2016,"October","10/22/2016","06:09:08 AM","Helicopter",5,13,-18.9228,34.378,"Warthog",1,645112.227905609,7907148.54560673
"2201",38530,2016,"October","10/22/2016","06:09:09 AM","Helicopter",5,13,-18.9226,34.3777,"Oribi",2,645080.803774402,7907170.92652771
"2202",38531,2016,"October","10/22/2016","06:09:11 AM","Helicopter",5,13,-18.9225,34.3775,"Waterbuck",1,645059.825544984,7907182.15803258
"2203",38532,2016,"October","10/22/2016","06:09:22 AM","Helicopter",5,13,-18.9209,34.3745,"Oribi",1,644745.235317631,7907361.69476771
"2204",38533,2016,"October","10/22/2016","06:09:25 AM","Helicopter",5,13,-18.9205,34.3737,"Oribi",2,644661.320659877,7907406.61900188
"2205",38534,2016,"October","10/22/2016","06:10:03 AM","Helicopter",5,13,-18.9157,34.3642,"Waterbuck",6,643664.847321165,7907945.59674332
"2206",38535,2016,"October","10/22/2016","06:10:04 AM","Helicopter",5,13,-18.9156,34.364,"Waterbuck",14,643643.867444414,7907956.82652919
"2207",38536,2016,"October","10/22/2016","06:10:19 AM","Helicopter",5,13,-18.9134,34.3602,"Warthog",3,643245.500741454,7908203.38909661
"2208",38537,2016,"October","10/22/2016","06:10:21 AM","Helicopter",5,13,-18.9131,34.3598,"Oribi",1,643203.625073697,7908236.91477481
"2252",38658,2016,"October","10/22/2016","06:27:55 AM","Helicopter",5,13,-18.9093,34.3621,"Impala",8,643449.120500716,7908655.60135913
"2253",38659,2016,"October","10/22/2016","06:28:01 AM","Helicopter",5,13,-18.9102,34.3636,"Warthog",3,643606.34784497,7908554.77874859
"2254",38660,2016,"October","10/22/2016","06:28:02 AM","Helicopter",5,13,-18.9104,34.3639,"Waterbuck",3,643637.776036496,7908532.40061929
"2255",38661,2016,"October","10/22/2016","06:28:05 AM","Helicopter",5,13,-18.9108,34.3647,"Impala",9,643721.698119022,7908487.48154791
"2256",38662,2016,"October","10/22/2016","06:28:07 AM","Helicopter",5,13,-18.911,34.3652,"Oribi",2,643774.191965461,7908464.94050748
"2257",38663,2016,"October","10/22/2016","06:28:08 AM","Helicopter",5,13,-18.9112,34.3655,"Warthog",1,643805.619815795,7908442.56206962
"2258",38664,2016,"October","10/22/2016","06:28:14 AM","Helicopter",5,13,-18.9119,34.3667,"Impala",4,643931.416058561,7908364.11491111
"2259",38665,2016,"October","10/22/2016","06:28:16 AM","Helicopter",5,13,-18.9123,34.3675,"Waterbuck",2,644015.336739063,7908319.19441204
"2260",38666,2016,"October","10/22/2016","06:28:18 AM","Helicopter",5,13,-18.9125,34.3677,"Impala",2,644036.231204517,7908296.89704129
"2261",38667,2016,"October","10/22/2016","06:28:19 AM","Helicopter",5,13,-18.9128,34.3682,"Waterbuck",7,644088.638502658,7908263.2878647
"2262",38668,2016,"October","10/22/2016","06:28:21 AM","Helicopter",5,13,-18.9129,34.3685,"Waterbuck",1,644120.151350937,7908251.97603009
"2263",38669,2016,"October","10/22/2016","06:28:22 AM","Helicopter",5,13,-18.9132,34.369,"Impala",4,644172.558382035,7908218.36659742
"2264",38670,2016,"October","10/22/2016","06:28:34 AM","Helicopter",5,13,-18.9117,34.3707,"Impala",17,644352.903950344,7908382.9866091
"2265",38671,2016,"October","10/22/2016","06:28:42 AM","Helicopter",5,13,-18.9096,34.3709,"Waterbuck",1,644375.772380003,7908615.23426017
"2266",38672,2016,"October","10/22/2016","06:28:46 AM","Helicopter",5,13,-18.9086,34.3703,"Waterbuck",2,644313.431967192,7908726.39617424
"2267",38673,2016,"October","10/22/2016","06:28:47 AM","Helicopter",5,13,-18.9086,34.3703,"Bushbuck",1,644313.431967192,7908726.39617424
"2268",38674,2016,"October","10/22/2016","06:28:51 AM","Helicopter",5,13,-18.9079,34.3692,"Oribi",1,644198.167728306,7908804.76425109
"2269",38675,2016,"October","10/22/2016","06:28:55 AM","Helicopter",5,13,-18.9074,34.3683,"Oribi",3,644103.797623546,7908860.83414647
"2270",38676,2016,"October","10/22/2016","06:28:57 AM","Helicopter",5,13,-18.9073,34.3681,"Oribi",2,644082.816898607,7908872.0643663
"2271",38677,2016,"October","10/22/2016","06:28:58 AM","Helicopter",5,13,-18.9071,34.3677,"Oribi",5,644040.855376422,7908894.52472968
"2272",38678,2016,"October","10/22/2016","06:29:03 AM","Helicopter",5,13,-18.9064,34.3666,"Waterbuck",11,643925.589017331,7908972.8909619
"2273",38679,2016,"October","10/22/2016","06:29:08 AM","Helicopter",5,13,-18.9058,34.3655,"Waterbuck",6,643810.236236918,7909040.18924387
"2274",38680,2016,"October","10/22/2016","06:29:10 AM","Helicopter",5,13,-18.9056,34.3651,"Oribi",3,643768.274036195,7909062.64894268
